age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
27,101,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
39,156,1,6,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
34,957,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
44,652,2,999,2,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,258,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
32,72,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,349,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
34,281,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
43,104,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
37,287,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
51,154,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
27,193,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
52,94,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
27,356,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
39,122,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
43,140,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,135,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
59,97,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
48,590,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
37,87,2,12,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
32,633,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
34,92,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
48,370,2,1,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
42,560,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
34,473,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
43,352,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
51,295,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
39,121,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
41,360,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
39,195,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
33,225,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
37,166,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
33,589,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
39,228,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
58,101,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
41,102,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
32,178,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
32,235,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
34,18,8,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
37,253,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
27,347,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
40,430,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
32,100,4,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
32,1030,1,6,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
31,45,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
46,127,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,56,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
39,1254,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
55,895,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
28,65,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
35,270,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
29,325,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
27,279,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
37,195,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
29,539,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
27,643,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
34,262,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
41,54,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
29,798,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
36,115,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
50,95,6,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
37,425,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
33,153,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
38,266,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
43,57,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
26,33,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
35,330,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
35,304,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
27,308,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
54,594,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
56,373,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
41,87,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
41,314,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
31,50,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
46,245,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
46,247,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
35,437,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
46,458,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
34,96,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
49,253,4,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,271,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,227,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
31,582,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
32,423,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
30,422,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
33,49,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
44,244,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
31,924,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
35,126,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
35,188,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
59,190,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
33,580,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
46,227,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
59,600,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
33,580,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
40,639,2,10,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
30,244,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
31,245,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,178,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
44,212,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
34,35,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
40,227,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
33,201,8,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
37,158,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
37,198,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
35,1806,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
48,146,2,999,2,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
54,202,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
44,556,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
34,728,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
39,189,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
37,262,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
28,1391,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
30,132,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
28,11,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
39,166,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
26,217,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,1516,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
41,202,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
45,252,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
42,350,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
43,93,4,999,2,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
44,428,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
24,908,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,246,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,140,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
32,603,2,7,2,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,592,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
35,195,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
28,191,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
44,245,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
31,300,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
39,739,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
56,225,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
35,429,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
46,293,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
41,434,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
46,79,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
40,388,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
31,128,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
34,269,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
33,273,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
48,291,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
46,364,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,249,4,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
29,109,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
43,337,5,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
30,219,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
35,235,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
31,700,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
26,161,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
35,181,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,432,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
31,476,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
44,877,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
24,263,2,10,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,156,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
46,792,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
49,589,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
31,215,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
46,84,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
33,329,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
48,553,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
38,174,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
47,253,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
47,127,6,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
45,265,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,272,4,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
37,113,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
42,37,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
41,1135,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
31,239,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
53,376,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
37,255,6,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
49,324,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
32,228,4,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
39,20,8,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
37,635,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
43,209,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
43,274,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
39,831,4,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
34,541,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
46,162,7,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
43,892,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
39,123,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
30,63,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
46,882,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
46,146,4,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
30,463,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
51,43,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
55,190,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,62,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,350,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
26,273,4,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
43,172,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
46,304,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
33,245,5,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
49,411,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
50,251,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
26,177,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
25,239,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
35,100,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
42,878,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
41,206,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
35,1262,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
35,597,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
50,138,4,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
50,857,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
45,133,1,12,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
46,10,4,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
43,681,5,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
29,1051,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,235,4,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,42,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
41,59,4,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
56,369,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
31,212,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,55,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,490,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,227,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
48,388,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
45,702,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
43,1297,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
28,201,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
39,155,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
30,208,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
36,189,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
30,340,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
44,148,5,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
41,378,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
58,181,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
41,373,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
57,873,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
41,170,4,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
35,141,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
28,182,2,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
25,128,8,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
31,156,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
50,262,3,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
33,328,2,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
30,142,3,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
32,17,9,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
39,143,4,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
39,608,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
39,150,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
35,130,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
31,145,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
38,191,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
34,662,4,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,yes
38,302,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
31,440,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
31,41,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
48,253,3,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
45,132,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
49,164,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
32,906,5,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
44,131,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
44,127,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
34,104,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
33,317,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
44,263,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
34,67,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
37,11,8,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
35,165,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
25,795,6,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
31,98,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
33,729,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,yes
27,80,4,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
39,138,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
36,85,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
38,39,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
36,159,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
39,298,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
41,57,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
32,76,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
38,56,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
56,166,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
30,68,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
33,88,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
45,1077,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,yes
32,168,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
30,440,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
28,81,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
28,126,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
60,65,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
41,380,4,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
36,114,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
37,181,3,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
32,157,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
36,293,3,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
38,1022,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
42,106,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
39,264,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
45,84,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
37,72,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
31,364,5,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
42,108,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
36,7,5,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
43,105,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
33,26,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
31,266,3,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
37,206,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
34,197,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
33,103,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
34,328,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
36,285,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
35,63,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
45,776,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,yes
37,132,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
35,211,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
39,53,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
34,763,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,yes
35,94,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
38,213,5,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
37,475,3,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
32,240,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
35,198,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
32,340,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
39,247,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
39,191,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
36,154,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
31,122,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
36,232,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
37,65,2,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
37,279,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
35,130,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
33,557,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
37,63,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
31,77,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
37,395,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
46,275,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
37,171,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
34,17,5,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
40,265,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
39,40,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
57,208,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
42,163,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
38,240,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
58,74,2,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
49,49,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
33,70,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
34,208,4,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
